time,frequency,mechanicalPower,electricalDemand,powerImbalance,gateOpening,waterFlow,der(actuator.y)
273.2,50.00021980634856,55555321.87930229,55000000.0,-233.6762532740831,0.4970676390106711,18.30863763492817,1.355066137076477e-07
273.3,50.00021836963141,55555323.40706287,55000000.0,-232.1484926939011,0.4970676523523044,18.30863813036702,1.346198069684945e-07
273.4,50.00021694217975,55555324.92494559,55000000.0,-230.6306099668145,0.4970676656076763,18.30863862260257,1.337387934841061e-07
273.5,50.00021552391099,55555326.43303759,55000000.0,-229.122517965734,0.4970676787775472,18.30863911166306,1.328635247377363e-07
273.6,50.00021411474248,55555327.93142606,55000000.0,-227.6241294965148,0.4970676918626774,18.30863959757675,1.319939525457059e-07
273.7,50.00021271459156,55555329.4201983,55000000.0,-226.135357260704,0.4970677048638275,18.30864008037189,1.31130028169224e-07
273.8,50.00021132337552,55555330.8994415,55000000.0,-224.6561140567064,0.4970677177817587,18.30864056007676,1.302717017592769e-07
273.9,50.00020994101158,55555332.36924294,55000000.0,-223.186312623322,0.4970677306172323,18.30864103671965,1.294189262424084e-07
274.0,50.00020856741689,55555333.82969001,55000000.0,-221.7258655503392,0.4970677433710102,18.30864151032885,1.285716537680059e-07
274.1,50.00020720250859,55555335.28087012,55000000.0,-220.2746854424477,0.4970677560438552,18.30864198093271,1.27729832710699e-07
274.2,50.00020584620368,55555336.72287083,55000000.0,-218.8326847329736,0.4970677686365299,18.30864244855957,1.268934157749868e-07
274.3,50.00020449841908,55555338.15577975,55000000.0,-217.3997758105397,0.4970677811497985,18.30864291323781,1.2606235477719e-07
274.4,50.00020315907162,55555339.57968438,55000000.0,-215.9758711755276,0.4970677935844254,18.30864337499582,1.252366008674954e-07
274.5,50.00020182807804,55555340.99467275,55000000.0,-214.5608828142285,0.4970678059411763,18.30864383386208,1.244161048630232e-07
274.6,50.00020050535495,55555342.40083263,55000000.0,-213.1547229290009,0.4970678182208175,18.30864428986504,1.236008179139603e-07
274.7,50.00019919081886,55555343.79825206,55000000.0,-211.7573034986854,0.4970678304241165,18.30864474303321,1.227906905043596e-07
274.8,50.00019788438612,55555345.18701921,55000000.0,-210.3685363456607,0.4970678425518417,18.30864519339515,1.219856750056536e-07
274.9,50.00019658597296,55555346.56722233,55000000.0,-208.9883332252502,0.4970678546047632,18.30864564097948,1.211857212357614e-07
275.0,50.00019529549545,55555347.93894985,55000000.0,-207.6166057065129,0.4970678665836515,18.30864608581481,1.203907820102046e-07
275.1,50.00019401286955,55555349.30229045,55000000.0,-206.2532651126385,0.4970678784892792,18.30864652792988,1.196008058146347e-07
275.2,50.00019273801101,55555350.65733274,55000000.0,-204.8982228189707,0.49706789032242,18.30864696735339,1.188157444653726e-07
